trip_id,start_time,end_time,headway_secs,exact_times
8904012,06:00,10:00,13,0
8871635,06:00,10:00,13,0
8871681,06:00,10:00,13,0
8871750,06:00,10:00,13,0
8904014,06:00,10:00,13,0
8871683,06:00,10:00,13,0
8871707,20:00,24:00,17,0
8871777,20:00,24:00,17,0
8871662,20:00,24:00,17,0
8871779,20:00,24:00,17,0
8871710,20:00,24:00,17,0
8871664,20:00,24:00,17,0
8871781,20:00,24:00,17,0
8871712,20:00,24:00,17,0
8871666,20:00,24:00,17,0
8871783,20:00,24:00,17,0
8871714,20:00,24:00,17,0
8871668,20:00,24:00,17,0
8871785,20:00,24:00,17,0
8871716,20:00,24:00,17,0
8871670,20:00,24:00,17,0
8871787,20:00,24:00,17,0
8871697,16:00,20:00,18,0
8871653,16:00,20:00,18,0
8871768,16:00,20:00,18,0
8871699,16:00,20:00,18,0
8871655,16:00,20:00,18,0
8871770,16:00,20:00,18,0
8871701,16:00,20:00,18,0
8871657,16:00,20:00,18,0
8871772,16:00,20:00,18,0
8871703,16:00,20:00,18,0
8871774,16:00,20:00,18,0
8871705,16:00,20:00,18,0
8871660,16:00,20:00,18,0
8871684,10:00,16:00,15,0
8871639,10:00,16:00,15,0
8871754,10:00,16:00,15,0
8904018,10:00,16:00,15,0
8871641,10:00,16:00,15,0
8871756,10:00,16:00,15,0
8904020,10:00,16:00,15,0
8871687,10:00,16:00,15,0
8871643,10:00,16:00,15,0
8871758,10:00,16:00,15,0
8904022,10:00,16:00,15,0
8871689,10:00,16:00,15,0
8871645,10:00,16:00,15,0
8871760,10:00,16:00,15,0
8904024,10:00,16:00,15,0
8871691,10:00,16:00,15,0
8871647,10:00,16:00,15,0
8871762,10:00,16:00,15,0
8904026,10:00,16:00,15,0
8871693,10:00,16:00,15,0
8871649,10:00,16:00,15,0
8871764,10:00,16:00,15,0
8871695,10:00,16:00,15,0
8871652,10:00,16:00,15,0
8871719,06:00,10:00,13,0
8871628,06:00,10:00,13,0
8871674,06:00,10:00,13,0
8871743,06:00,10:00,13,0
8904007,06:00,10:00,13,0
8871630,06:00,10:00,13,0
8871676,06:00,10:00,13,0
8871745,06:00,10:00,13,0
8904009,06:00,10:00,13,0
8871632,06:00,10:00,13,0
8871678,06:00,10:00,13,0
8871747,06:00,10:00,13,0
8904011,06:00,10:00,13,0
8871634,06:00,10:00,13,0
8871680,06:00,10:00,13,0
8871749,06:00,10:00,13,0
8904013,06:00,10:00,13,0
8871636,06:00,10:00,13,0
8871682,06:00,10:00,13,0
8871751,06:00,10:00,13,0
8904015,06:00,10:00,13,0
8871661,20:00,24:00,17,0
8871708,20:00,24:00,17,0
8871778,20:00,24:00,17,0
8871663,20:00,24:00,17,0
8871780,20:00,24:00,17,0
8871711,20:00,24:00,17,0
8871665,20:00,24:00,17,0
8871782,20:00,24:00,17,0
8871713,20:00,24:00,17,0
8871667,20:00,24:00,17,0
8871784,20:00,24:00,17,0
8871715,20:00,24:00,17,0
8871669,20:00,24:00,17,0
8871786,20:00,24:00,17,0
8871717,20:00,24:00,17,0
8871671,20:00,24:00,17,0
8871788,20:00,24:00,17,0
8871767,16:00,20:00,18,0
8871698,16:00,20:00,18,0
8871654,16:00,20:00,18,0
8871769,16:00,20:00,18,0
8871700,16:00,20:00,18,0
8871656,16:00,20:00,18,0
8871771,16:00,20:00,18,0
8871702,16:00,20:00,18,0
8871658,16:00,20:00,18,0
8871773,16:00,20:00,18,0
8871704,16:00,20:00,18,0
8871775,16:00,20:00,18,0
8871706,16:00,20:00,18,0
8871499,10:00,16:00,18,0
8871591,10:00,16:00,18,0
8871546,10:00,16:00,18,0
8871502,10:00,16:00,18,0
8871548,10:00,16:00,18,0
8871594,10:00,16:00,18,0
8871504,10:00,16:00,18,0
8871550,10:00,16:00,18,0
8871596,10:00,16:00,18,0
8871506,10:00,16:00,18,0
8871552,10:00,16:00,18,0
8871598,10:00,16:00,18,0
8871508,10:00,16:00,18,0
8871554,10:00,16:00,18,0
8871600,10:00,16:00,18,0
8871510,10:00,16:00,18,0
8871556,10:00,16:00,18,0
8871602,10:00,16:00,18,0
8871513,10:00,16:00,18,0
8871559,10:00,16:00,18,0
8871489,06:00,10:00,16,0
8871535,06:00,10:00,16,0
8871581,06:00,10:00,16,0
8871491,06:00,10:00,16,0
8871537,06:00,10:00,16,0
8871583,06:00,10:00,16,0
8871493,06:00,10:00,16,0
8871539,06:00,10:00,16,0
8871585,06:00,10:00,16,0
8871495,06:00,10:00,16,0
8871541,06:00,10:00,16,0
8871587,06:00,10:00,16,0
8871497,06:00,10:00,16,0
8871543,06:00,10:00,16,0
8871589,06:00,10:00,16,0
8871615,20:00,24:00,22,0
8871571,20:00,24:00,22,0
8871526,20:00,24:00,22,0
8871618,20:00,24:00,22,0
8871528,20:00,24:00,22,0
8871574,20:00,24:00,22,0
8871620,20:00,24:00,22,0
8871530,20:00,24:00,22,0
8871576,20:00,24:00,22,0
8871622,20:00,24:00,22,0
8871532,20:00,24:00,22,0
8871578,20:00,24:00,22,0
8871624,20:00,24:00,22,0
8871605,16:00,20:00,16,0
8871515,16:00,20:00,16,0
8871561,16:00,20:00,16,0
8871607,16:00,20:00,16,0
8871517,16:00,20:00,16,0
8871563,16:00,20:00,16,0
8871609,16:00,20:00,16,0
8871519,16:00,20:00,16,0
8871565,16:00,20:00,16,0
8871611,16:00,20:00,16,0
8871521,16:00,20:00,16,0
8871567,16:00,20:00,16,0
8871613,16:00,20:00,16,0
8871523,16:00,20:00,16,0
8871569,16:00,20:00,16,0
8871590,10:00,16:00,18,0
8871500,10:00,16:00,18,0
8871592,10:00,16:00,18,0
8871547,10:00,16:00,18,0
8871503,10:00,16:00,18,0
8871549,10:00,16:00,18,0
8871595,10:00,16:00,18,0
8871505,10:00,16:00,18,0
8871551,10:00,16:00,18,0
8871597,10:00,16:00,18,0
8871507,10:00,16:00,18,0
8871553,10:00,16:00,18,0
8871599,10:00,16:00,18,0
8871509,10:00,16:00,18,0
8871555,10:00,16:00,18,0
8871601,10:00,16:00,18,0
8871511,10:00,16:00,18,0
8871557,10:00,16:00,18,0
8871603,10:00,16:00,18,0
8871514,10:00,16:00,18,0
8871490,06:00,10:00,16,0
8871536,06:00,10:00,16,0
8871582,06:00,10:00,16,0
8871492,06:00,10:00,16,0
8871538,06:00,10:00,16,0
8871584,06:00,10:00,16,0
8871494,06:00,10:00,16,0
8871540,06:00,10:00,16,0
8871586,06:00,10:00,16,0
8871496,06:00,10:00,16,0
8871542,06:00,10:00,16,0
8871588,06:00,10:00,16,0
8871498,06:00,10:00,16,0
8871544,06:00,10:00,16,0
8871524,20:00,24:00,20,0
8871570,20:00,24:00,20,0
8871616,20:00,24:00,20,0
8871572,20:00,24:00,20,0
8871527,20:00,24:00,20,0
8871619,20:00,24:00,20,0
8871529,20:00,24:00,20,0
8871575,20:00,24:00,20,0
8871621,20:00,24:00,20,0
8871531,20:00,24:00,20,0
8871577,20:00,24:00,20,0
8871623,20:00,24:00,20,0
8871533,20:00,24:00,20,0
8871579,20:00,24:00,20,0
8871625,20:00,24:00,20,0
8871560,16:00,20:00,17,0
8871606,16:00,20:00,17,0
8871516,16:00,20:00,17,0
8871562,16:00,20:00,17,0
8871608,16:00,20:00,17,0
8871518,16:00,20:00,17,0
8871564,16:00,20:00,17,0
8871610,16:00,20:00,17,0
8871520,16:00,20:00,17,0
8871566,16:00,20:00,17,0
8871612,16:00,20:00,17,0
8871522,16:00,20:00,17,0
8871568,16:00,20:00,17,0
8871614,16:00,20:00,17,0
8794524,10:00,16:00,17,0
8794550,10:00,16:00,17,0
8794654,10:00,16:00,17,0
8794604,10:00,16:00,17,0
8794632,10:00,16:00,17,0
8794526,10:00,16:00,17,0
8794552,10:00,16:00,17,0
8794578,10:00,16:00,17,0
8794656,10:00,16:00,17,0
8794606,10:00,16:00,17,0
8794634,10:00,16:00,17,0
8794528,10:00,16:00,17,0
8794554,10:00,16:00,17,0
8794580,10:00,16:00,17,0
8794608,10:00,16:00,17,0
8794636,10:00,16:00,17,0
8794531,10:00,16:00,17,0
8794557,10:00,16:00,17,0
8794583,10:00,16:00,17,0
8794611,10:00,16:00,17,0
8794639,10:00,16:00,17,0
8794543,06:00,10:00,17,0
8794569,06:00,10:00,17,0
8794597,06:00,10:00,17,0
8794625,06:00,10:00,17,0
8794519,06:00,10:00,17,0
8794545,06:00,10:00,17,0
8794571,06:00,10:00,17,0
8794599,06:00,10:00,17,0
8794627,06:00,10:00,17,0
8794521,06:00,10:00,17,0
8794547,06:00,10:00,17,0
8794573,06:00,10:00,17,0
8794601,06:00,10:00,17,0
8794629,06:00,10:00,17,0
8794652,06:00,10:00,17,0
8794575,06:00,10:00,17,0
8794538,20:00,24:00,18,0
8794564,20:00,24:00,18,0
8794668,20:00,24:00,18,0
8794618,20:00,24:00,18,0
8794646,20:00,24:00,18,0
8794540,20:00,24:00,18,0
8794566,20:00,24:00,18,0
8794592,20:00,24:00,18,0
8794620,20:00,24:00,18,0
8794648,20:00,24:00,18,0
8794671,20:00,24:00,18,0
8794594,20:00,24:00,18,0
8794622,20:00,24:00,18,0
8794650,20:00,24:00,18,0
8794673,20:00,24:00,18,0
8794533,16:00,20:00,16,0
8794559,16:00,20:00,16,0
8794659,16:00,20:00,16,0
8794585,16:00,20:00,16,0
8794613,16:00,20:00,16,0
8794641,16:00,20:00,16,0
8794664,16:00,20:00,16,0
8794661,16:00,20:00,16,0
8794587,16:00,20:00,16,0
8794536,16:00,20:00,16,0
8794615,16:00,20:00,16,0
8794562,16:00,20:00,16,0
8794666,16:00,20:00,16,0
8794589,16:00,20:00,16,0
8794644,16:00,20:00,16,0
8794653,10:00,16:00,17,0
8794576,10:00,16:00,17,0
8794525,10:00,16:00,17,0
8794551,10:00,16:00,17,0
8794655,10:00,16:00,17,0
8794605,10:00,16:00,17,0
8794633,10:00,16:00,17,0
8794527,10:00,16:00,17,0
8794553,10:00,16:00,17,0
8794579,10:00,16:00,17,0
8794657,10:00,16:00,17,0
8794607,10:00,16:00,17,0
8794635,10:00,16:00,17,0
8794529,10:00,16:00,17,0
8794555,10:00,16:00,17,0
8794581,10:00,16:00,17,0
8794609,10:00,16:00,17,0
8794637,10:00,16:00,17,0
8794532,10:00,16:00,17,0
8794558,10:00,16:00,17,0
8794584,10:00,16:00,17,0
8794518,06:00,10:00,16,0
8794544,06:00,10:00,16,0
8794570,06:00,10:00,16,0
8794598,06:00,10:00,16,0
8794626,06:00,10:00,16,0
8794520,06:00,10:00,16,0
8794546,06:00,10:00,16,0
8794572,06:00,10:00,16,0
8794600,06:00,10:00,16,0
8794628,06:00,10:00,16,0
8794522,06:00,10:00,16,0
8794548,06:00,10:00,16,0
8794574,06:00,10:00,16,0
8794602,06:00,10:00,16,0
8794630,06:00,10:00,16,0
8794667,20:00,24:00,17,0
8794590,20:00,24:00,17,0
8794645,20:00,24:00,17,0
8794539,20:00,24:00,17,0
8794565,20:00,24:00,17,0
8794669,20:00,24:00,17,0
8794619,20:00,24:00,17,0
8794647,20:00,24:00,17,0
8794541,20:00,24:00,17,0
8794567,20:00,24:00,17,0
8794593,20:00,24:00,17,0
8794621,20:00,24:00,17,0
8794649,20:00,24:00,17,0
8794672,20:00,24:00,17,0
8794595,20:00,24:00,17,0
8794623,20:00,24:00,17,0
8794612,16:00,20:00,17,0
8794640,16:00,20:00,17,0
8794534,16:00,20:00,17,0
8794560,16:00,20:00,17,0
8794660,16:00,20:00,17,0
8794586,16:00,20:00,17,0
8794614,16:00,20:00,17,0
8794642,16:00,20:00,17,0
8794665,16:00,20:00,17,0
8794662,16:00,20:00,17,0
8794588,16:00,20:00,17,0
8794537,16:00,20:00,17,0
8794616,16:00,20:00,17,0
8794563,16:00,20:00,17,0
8794314,10:00,16:00,13,0
8794477,10:00,16:00,13,0
8794378,10:00,16:00,13,0
8794353,10:00,16:00,13,0
8794498,10:00,16:00,13,0
8794405,10:00,16:00,13,0
8794316,10:00,16:00,13,0
8794432,10:00,16:00,13,0
8794341,10:00,16:00,13,0
8794380,10:00,16:00,13,0
8794355,10:00,16:00,13,0
8794456,10:00,16:00,13,0
8794500,10:00,16:00,13,0
8794407,10:00,16:00,13,0
8794318,10:00,16:00,13,0
8794434,10:00,16:00,13,0
8794343,10:00,16:00,13,0
8794382,10:00,16:00,13,0
8794480,10:00,16:00,13,0
8794357,10:00,16:00,13,0
8794458,10:00,16:00,13,0
8794409,10:00,16:00,13,0
8794321,10:00,16:00,13,0
8794437,10:00,16:00,13,0
8794385,10:00,16:00,13,0
8794482,10:00,16:00,13,0
8794360,10:00,16:00,13,0
8794461,10:00,16:00,13,0
8794346,06:00,10:00,12,0
8794398,06:00,10:00,12,0
8794425,06:00,10:00,12,0
8794309,06:00,10:00,12,0
8794334,06:00,10:00,12,0
8794373,06:00,10:00,12,0
8794449,06:00,10:00,12,0
8794348,06:00,10:00,12,0
8794473,06:00,10:00,12,0
8794400,06:00,10:00,12,0
8794427,06:00,10:00,12,0
8794311,06:00,10:00,12,0
8794336,06:00,10:00,12,0
8794375,06:00,10:00,12,0
8794451,06:00,10:00,12,0
8794350,06:00,10:00,12,0
8794475,06:00,10:00,12,0
8794402,06:00,10:00,12,0
8794429,06:00,10:00,12,0
8794338,06:00,10:00,12,0
8794496,06:00,10:00,12,0
8794453,06:00,10:00,12,0
8794489,20:00,24:00,15,0
8794512,20:00,24:00,15,0
8794328,20:00,24:00,15,0
8794444,20:00,24:00,15,0
8794392,20:00,24:00,15,0
8794367,20:00,24:00,15,0
8794419,20:00,24:00,15,0
8794468,20:00,24:00,15,0
8794330,20:00,24:00,15,0
8794446,20:00,24:00,15,0
8794394,20:00,24:00,15,0
8794492,20:00,24:00,15,0
8794369,20:00,24:00,15,0
8794421,20:00,24:00,15,0
8794470,20:00,24:00,15,0
8794515,20:00,24:00,15,0
8794396,20:00,24:00,15,0
8794494,20:00,24:00,15,0
8794423,20:00,24:00,15,0
8794412,16:00,20:00,13,0
8794503,16:00,20:00,13,0
8794323,16:00,20:00,13,0
8794439,16:00,20:00,13,0
8794387,16:00,20:00,13,0
8794485,16:00,20:00,13,0
8794362,16:00,20:00,13,0
8794508,16:00,20:00,13,0
8794463,16:00,20:00,13,0
8794414,16:00,20:00,13,0
8794505,16:00,20:00,13,0
8794325,16:00,20:00,13,0
8794389,16:00,20:00,13,0
8794487,16:00,20:00,13,0
8794510,16:00,20:00,13,0
8794465,16:00,20:00,13,0
8794416,16:00,20:00,13,0
8794442,16:00,20:00,13,0
8794365,16:00,20:00,13,0
8794339,10:00,16:00,13,0
8794497,10:00,16:00,13,0
8794454,10:00,16:00,13,0
8794315,10:00,16:00,13,0
8794478,10:00,16:00,13,0
8794379,10:00,16:00,13,0
8794354,10:00,16:00,13,0
8794499,10:00,16:00,13,0
8794406,10:00,16:00,13,0
8794317,10:00,16:00,13,0
8794433,10:00,16:00,13,0
8794342,10:00,16:00,13,0
8794381,10:00,16:00,13,0
8794356,10:00,16:00,13,0
8794457,10:00,16:00,13,0
8794501,10:00,16:00,13,0
8794408,10:00,16:00,13,0
8794319,10:00,16:00,13,0
8794435,10:00,16:00,13,0
8794344,10:00,16:00,13,0
8794383,10:00,16:00,13,0
8794481,10:00,16:00,13,0
8794358,10:00,16:00,13,0
8794459,10:00,16:00,13,0
8794410,10:00,16:00,13,0
8794322,10:00,16:00,13,0
8794438,10:00,16:00,13,0
8794308,06:00,10:00,12,0
8794333,06:00,10:00,12,0
8794372,06:00,10:00,12,0
8794347,06:00,10:00,12,0
8794399,06:00,10:00,12,0
8794426,06:00,10:00,12,0
8794310,06:00,10:00,12,0
8794335,06:00,10:00,12,0
8794374,06:00,10:00,12,0
8794450,06:00,10:00,12,0
8794349,06:00,10:00,12,0
8794474,06:00,10:00,12,0
8794401,06:00,10:00,12,0
8794428,06:00,10:00,12,0
8794312,06:00,10:00,12,0
8794337,06:00,10:00,12,0
8794376,06:00,10:00,12,0
8794452,06:00,10:00,12,0
8794351,06:00,10:00,12,0
8794476,06:00,10:00,12,0
8794403,06:00,10:00,12,0
8794430,06:00,10:00,12,0
8794417,20:00,24:00,14,0
8794443,20:00,24:00,14,0
8794366,20:00,24:00,14,0
8794490,20:00,24:00,14,0
8794513,20:00,24:00,14,0
8794329,20:00,24:00,14,0
8794445,20:00,24:00,14,0
8794393,20:00,24:00,14,0
8794368,20:00,24:00,14,0
8794420,20:00,24:00,14,0
8794469,20:00,24:00,14,0
8794331,20:00,24:00,14,0
8794447,20:00,24:00,14,0
8794395,20:00,24:00,14,0
8794493,20:00,24:00,14,0
8794370,20:00,24:00,14,0
8794422,20:00,24:00,14,0
8794471,20:00,24:00,14,0
8794516,20:00,24:00,14,0
8794386,16:00,20:00,12,0
8794483,16:00,20:00,12,0
8794361,16:00,20:00,12,0
8794462,16:00,20:00,12,0
8794413,16:00,20:00,12,0
8794504,16:00,20:00,12,0
8794324,16:00,20:00,12,0
8794440,16:00,20:00,12,0
8794388,16:00,20:00,12,0
8794486,16:00,20:00,12,0
8794363,16:00,20:00,12,0
8794509,16:00,20:00,12,0
8794464,16:00,20:00,12,0
8794415,16:00,20:00,12,0
8794506,16:00,20:00,12,0
8794326,16:00,20:00,12,0
8794390,16:00,20:00,12,0
8794488,16:00,20:00,12,0
8794511,16:00,20:00,12,0
8794466,16:00,20:00,12,0
8884988,10:00,16:00,9,0
8884936,10:00,16:00,9,0
8884956,10:00,16:00,9,0
8884847,10:00,16:00,9,0
8884883,10:00,16:00,9,0
8884970,10:00,16:00,9,0
8884903,10:00,16:00,9,0
8884990,10:00,16:00,9,0
8884829,10:00,16:00,9,0
8884849,10:00,16:00,9,0
8884885,10:00,16:00,9,0
8884972,10:00,16:00,9,0
8884905,10:00,16:00,9,0
8884939,10:00,16:00,9,0
8884992,10:00,16:00,9,0
8884831,10:00,16:00,9,0
8884959,10:00,16:00,9,0
8884851,10:00,16:00,9,0
8884887,10:00,16:00,9,0
8884974,10:00,16:00,9,0
8884907,10:00,16:00,9,0
8884941,10:00,16:00,9,0
8884833,10:00,16:00,9,0
8884961,10:00,16:00,9,0
8884853,10:00,16:00,9,0
8884889,10:00,16:00,9,0
8884976,10:00,16:00,9,0
8884995,10:00,16:00,9,0
8884909,10:00,16:00,9,0
8884943,10:00,16:00,9,0
8884835,10:00,16:00,9,0
8884963,10:00,16:00,9,0
8884856,10:00,16:00,9,0
8884891,10:00,16:00,9,0
8884997,10:00,16:00,9,0
8884912,10:00,16:00,9,0
8884945,10:00,16:00,9,0
8885004,10:00,16:00,9,0
8884818,06:00,10:00,11,0
8884838,06:00,10:00,11,0
8884874,06:00,10:00,11,0
8884894,06:00,10:00,11,0
8884928,06:00,10:00,11,0
8884948,06:00,10:00,11,0
8884820,06:00,10:00,11,0
8884840,06:00,10:00,11,0
8884876,06:00,10:00,11,0
8884896,06:00,10:00,11,0
8884930,06:00,10:00,11,0
8884950,06:00,10:00,11,0
8884822,06:00,10:00,11,0
8884842,06:00,10:00,11,0
8884878,06:00,10:00,11,0
8884898,06:00,10:00,11,0
8884932,06:00,10:00,11,0
8884952,06:00,10:00,11,0
8884824,06:00,10:00,11,0
8884844,06:00,10:00,11,0
8884880,06:00,10:00,11,0
8884900,06:00,10:00,11,0
8884934,06:00,10:00,11,0
8884954,06:00,10:00,11,0
8884826,06:00,10:00,11,0
8884968,06:00,10:00,11,0
8884865,20:00,24:00,18,0
8884921,20:00,24:00,18,0
8885027,20:00,24:00,18,0
8884867,20:00,24:00,18,0
8885013,20:00,24:00,18,0
8884923,20:00,24:00,18,0
8885029,20:00,24:00,18,0
8884869,20:00,24:00,18,0
8885015,20:00,24:00,18,0
8884925,20:00,24:00,18,0
8885031,20:00,24:00,18,0
8884871,20:00,24:00,18,0
8885017,20:00,24:00,18,0
8884965,16:00,20:00,13,0
8884858,16:00,20:00,13,0
8884979,16:00,20:00,13,0
8885020,16:00,20:00,13,0
8884999,16:00,20:00,13,0
8884914,16:00,20:00,13,0
8885006,16:00,20:00,13,0
8884860,16:00,20:00,13,0
8884981,16:00,20:00,13,0
8885022,16:00,20:00,13,0
8885001,16:00,20:00,13,0
8884916,16:00,20:00,13,0
8885008,16:00,20:00,13,0
8884862,16:00,20:00,13,0
8884983,16:00,20:00,13,0
8885024,16:00,20:00,13,0
8885010,16:00,20:00,13,0
8884919,16:00,20:00,13,0
8884985,16:00,20:00,13,0
8884827,10:00,16:00,10,0
8884969,10:00,16:00,10,0
8884989,10:00,16:00,10,0
8884937,10:00,16:00,10,0
8884957,10:00,16:00,10,0
8884848,10:00,16:00,10,0
8884884,10:00,16:00,10,0
8884971,10:00,16:00,10,0
8884904,10:00,16:00,10,0
8884991,10:00,16:00,10,0
8884830,10:00,16:00,10,0
8884850,10:00,16:00,10,0
8884886,10:00,16:00,10,0
8884973,10:00,16:00,10,0
8884906,10:00,16:00,10,0
8884940,10:00,16:00,10,0
8884993,10:00,16:00,10,0
8884832,10:00,16:00,10,0
8884960,10:00,16:00,10,0
8884852,10:00,16:00,10,0
8884888,10:00,16:00,10,0
8884975,10:00,16:00,10,0
8884908,10:00,16:00,10,0
8884942,10:00,16:00,10,0
8884834,10:00,16:00,10,0
8884962,10:00,16:00,10,0
8884854,10:00,16:00,10,0
8884890,10:00,16:00,10,0
8884977,10:00,16:00,10,0
8884996,10:00,16:00,10,0
8884910,10:00,16:00,10,0
8884944,10:00,16:00,10,0
8884836,10:00,16:00,10,0
8884964,10:00,16:00,10,0
8884857,10:00,16:00,10,0
8884892,10:00,16:00,10,0
8884998,10:00,16:00,10,0
8884819,06:00,10:00,11,0
8884839,06:00,10:00,11,0
8884875,06:00,10:00,11,0
8884895,06:00,10:00,11,0
8884929,06:00,10:00,11,0
8884949,06:00,10:00,11,0
8884821,06:00,10:00,11,0
8884841,06:00,10:00,11,0
8884877,06:00,10:00,11,0
8884897,06:00,10:00,11,0
8884931,06:00,10:00,11,0
8884951,06:00,10:00,11,0
8884823,06:00,10:00,11,0
8884843,06:00,10:00,11,0
8884879,06:00,10:00,11,0
8884899,06:00,10:00,11,0
8884933,06:00,10:00,11,0
8884953,06:00,10:00,11,0
8884825,06:00,10:00,11,0
8884845,06:00,10:00,11,0
8884881,06:00,10:00,11,0
8884901,06:00,10:00,11,0
8884935,06:00,10:00,11,0
8884955,06:00,10:00,11,0
8884920,20:00,24:00,18,0
8884986,20:00,24:00,18,0
8884866,20:00,24:00,18,0
8884922,20:00,24:00,18,0
8885028,20:00,24:00,18,0
8884868,20:00,24:00,18,0
8885014,20:00,24:00,18,0
8884924,20:00,24:00,18,0
8885030,20:00,24:00,18,0
8884870,20:00,24:00,18,0
8885016,20:00,24:00,18,0
8884926,20:00,24:00,18,0
8885032,20:00,24:00,18,0
8884872,20:00,24:00,18,0
8885018,20:00,24:00,18,0
8884913,16:00,20:00,12,0
8884946,16:00,20:00,12,0
8885005,16:00,20:00,12,0
8884966,16:00,20:00,12,0
8884859,16:00,20:00,12,0
8884980,16:00,20:00,12,0
8885021,16:00,20:00,12,0
8885000,16:00,20:00,12,0
8884915,16:00,20:00,12,0
8885007,16:00,20:00,12,0
8884861,16:00,20:00,12,0
8884982,16:00,20:00,12,0
8885023,16:00,20:00,12,0
8885002,16:00,20:00,12,0
8884917,16:00,20:00,12,0
8885009,16:00,20:00,12,0
8884863,16:00,20:00,12,0
8884984,16:00,20:00,12,0
8885025,16:00,20:00,12,0
8885011,16:00,20:00,12,0
9399935,10:00,16:00,9,0
9399766,10:00,16:00,9,0
9399787,10:00,16:00,9,0
9399947,10:00,16:00,9,0
9399839,10:00,16:00,9,0
9399870,10:00,16:00,9,0
9399819,10:00,16:00,9,0
9399957,10:00,16:00,9,0
9399799,10:00,16:00,9,0
9399861,10:00,16:00,9,0
9399918,10:00,16:00,9,0
9399880,10:00,16:00,9,0
9399901,10:00,16:00,9,0
9399937,10:00,16:00,9,0
9399768,10:00,16:00,9,0
9399967,10:00,16:00,9,0
9399910,10:00,16:00,9,0
9399929,10:00,16:00,9,0
9399841,10:00,16:00,9,0
9399790,10:00,16:00,9,0
9399872,10:00,16:00,9,0
9399950,10:00,16:00,9,0
9399821,10:00,16:00,9,0
9399801,10:00,16:00,9,0
9399863,10:00,16:00,9,0
9399977,10:00,16:00,9,0
9399960,10:00,16:00,9,0
9399882,10:00,16:00,9,0
9399903,10:00,16:00,9,0
9399987,10:00,16:00,9,0
9399771,10:00,16:00,9,0
9399921,10:00,16:00,9,0
9399997,10:00,16:00,9,0
9399912,10:00,16:00,9,0
9399931,10:00,16:00,9,0
9399844,10:00,16:00,9,0
9399940,10:00,16:00,9,0
9399952,10:00,16:00,9,0
9399824,10:00,16:00,9,0
9399970,10:00,16:00,9,0
9399804,10:00,16:00,9,0
9399962,10:00,16:00,9,0
9399761,06:00,10:00,11,0
9399782,06:00,10:00,11,0
9399814,06:00,10:00,11,0
9399834,06:00,10:00,11,0
9399865,06:00,10:00,11,0
9399794,06:00,10:00,11,0
9399856,06:00,10:00,11,0
9399905,06:00,10:00,11,0
9399875,06:00,10:00,11,0
9399896,06:00,10:00,11,0
9399763,06:00,10:00,11,0
9399784,06:00,10:00,11,0
9399816,06:00,10:00,11,0
9399836,06:00,10:00,11,0
9399867,06:00,10:00,11,0
9399796,06:00,10:00,11,0
9399858,06:00,10:00,11,0
9399907,06:00,10:00,11,0
9399877,06:00,10:00,11,0
9399898,06:00,10:00,11,0
9399916,06:00,10:00,11,0
9399926,06:00,10:00,11,0
9399889,20:00,24:00,14,0
9399809,20:00,24:00,14,0
9399829,20:00,24:00,14,0
9400012,20:00,24:00,14,0
9399984,20:00,24:00,14,0
9399778,20:00,24:00,14,0
9400021,20:00,24:00,14,0
9399994,20:00,24:00,14,0
9400031,20:00,24:00,14,0
9400004,20:00,24:00,14,0
9399851,20:00,24:00,14,0
9399811,20:00,24:00,14,0
9399831,20:00,24:00,14,0
9399892,20:00,24:00,14,0
9399780,20:00,24:00,14,0
9400023,20:00,24:00,14,0
9400033,20:00,24:00,14,0
9399853,20:00,24:00,14,0
9400007,16:00,20:00,9,0
9399885,16:00,20:00,9,0
9400016,16:00,20:00,9,0
9399773,16:00,20:00,9,0
9399980,16:00,20:00,9,0
9399923,16:00,20:00,9,0
9400026,16:00,20:00,9,0
9399999,16:00,20:00,9,0
9399933,16:00,20:00,9,0
9399846,16:00,20:00,9,0
9399942,16:00,20:00,9,0
9399990,16:00,20:00,9,0
9399954,16:00,20:00,9,0
9399972,16:00,20:00,9,0
9399826,16:00,20:00,9,0
9399806,16:00,20:00,9,0
9399964,16:00,20:00,9,0
9400009,16:00,20:00,9,0
9399887,16:00,20:00,9,0
9400018,16:00,20:00,9,0
9399982,16:00,20:00,9,0
9399776,16:00,20:00,9,0
9399848,16:00,20:00,9,0
9399944,16:00,20:00,9,0
9399992,16:00,20:00,9,0
9399974,16:00,20:00,9,0
9400029,16:00,20:00,9,0
9400002,16:00,20:00,9,0
9399956,10:00,16:00,8,0
9399908,10:00,16:00,8,0
9399878,10:00,16:00,8,0
9399899,10:00,16:00,8,0
9399917,10:00,16:00,8,0
9399927,10:00,16:00,8,0
9399936,10:00,16:00,8,0
9399767,10:00,16:00,8,0
9399966,10:00,16:00,8,0
9399788,10:00,16:00,8,0
9399948,10:00,16:00,8,0
9399840,10:00,16:00,8,0
9399871,10:00,16:00,8,0
9399820,10:00,16:00,8,0
9399958,10:00,16:00,8,0
9399800,10:00,16:00,8,0
9399862,10:00,16:00,8,0
9399976,10:00,16:00,8,0
9399919,10:00,16:00,8,0
9399881,10:00,16:00,8,0
9399902,10:00,16:00,8,0
9399986,10:00,16:00,8,0
9399938,10:00,16:00,8,0
9399769,10:00,16:00,8,0
9399996,10:00,16:00,8,0
9399968,10:00,16:00,8,0
